longitude,latitude,Name,ACCESS_ID,ACCESS_LOC,ACESS_TYPE,BIKE_RACK,BWC_Info,BeachMat,BeachWheelchair,CAMA_SIGN,COMMENT_,CONTRACT_NUM,CONTRACT_YR,COUNTY,DCM_Funded,DCM_RO,DUNE_WALK,Field Name,HAND_BEACH,HAND_DUNE,HAND_OVRLK,HAND_PRKG,KayakCanoeLaunch,LOCL_SPONS,Land_Status,NCDCM_ID,NEAR_DIST,NEAR_FID,OVERLOOK,PARKING,PARKING_OPTIONS,PHOTO,PIC_TABLE,PLACE,PRKG_COMMENTS,PRK_FEE,PaidParkURL,RESTRM,SHOWER,SURV_DATE,VEH_ACCESS,WaterAccessTYPE
-77.53583328,34.4308891,Surf City,Beach Access #12,507 N. Shore Dr.,Beach,0,https://www.surfcitync.gov/2413/Beach-Wheelchairs,,1,,,,,Pender,0,Wilmington Regional Office,1,Field Value,0,0,0,,0,Surf City,Municipality,82,248.697588,138,0,,No Parking,Neighborhood.png,0,Surf City,,,n/a,0,0,8/11/21,No,Ocean
-77.42650362,34.74295902,Jacksonville,Wilson Bay Park,5 W Bayshore Blvd,Shoreline,0,n/a,,0,1,"Picnic Shelter, Pier",,,Onslow,1,Morehead City Regional Office,0,Field Value,0,0,1,2,0,,Municipality,983,1427.954325,525,1,15,Both Parking Options,jacksonville4wilsonbay,1,Jacksonville,,0,n/a,1,0,5/14/08,No,Estuarine
-77.03235315,34.67122889,Emerald Isle,Cedar Street Park,7800 Cedar Street,Shoreline,0,https://www.emeraldisle-nc.org/170/Beach-Wheel-Chair-Program,0,1,1,Pier - Kayak & Windsurfing Access,,,Carteret,1,Morehead City Regional Office,0,Field Value,0,0,1,0,0,Town of Emerald Isle,Municipality,580,3273.036257,171,1,5,Both Parking Options,OD291.png,1,Emerald Isle,,0,n/a,0,0,9/3/24,No,Estuarine
-76.93220315,34.67971016,Emerald Isle,EI-72,Ocean Dr. and 13th St.,Beach,0,https://www.emeraldisle-nc.org/170/Beach-Wheel-Chair-Program,,1,1,,,,Carteret,0,Morehead City Regional Office,0,Field Value,0,0,0,0,0,,Municipality,447,545.280574,115,0,0,No Parking,EI39.png,0,Emerald Isle,,,n/a,0,0,5/2/03,No,Ocean
-75.66209,36.023892,Kill Devil Hills,Asheville Drive Ocean Access,Asheville Drive and North Virginia Dare Trail,Beach,1,https://www.kdhnc.com/257/Ocean-Rescue-Division,,1,0,,,,Dare,0,Elizabeth City Regional Office,1,Field Value,1,1,0,2,0,Town of Kill Devil Hills,Municipality,1053,732.091879,719,0,34,Onsite Parking,ecity_kdh_asheville_104.png,0,Kill Devil Hills,,0,n/a,0,1,12/5/07,E,Ocean
-75.82942079,36.39571703,Currituck County,North Beach Access Ramp,north end of NC 12 paved road,Beach,0,n/a,,0,0,,,,Currituck,0,Elizabeth City Regional Office,0,Field Value,0,0,0,,0,Currituck County,NCNERR,1085,2248.50826,485,0,,Onsite Parking,ecity_curr_northbeach_026.png,0,Currituck County,off-road vehicle access only - parking allowed on,0,n/a,0,0,11/1/07,Y,Ocean
-78.26495536,33.9141872,Holden Beach,PW160,122.5 Ocean Blvd East,Beach,1,n/a,,0,1,,,,Brunswick,0,Wilmington Regional Office,1,Field Value,0,1,0,,0,,Municipality,509,264.560003,480,0,,On-Street Parking,Local.png,0,Holden Beach,Parking available on side street,0,n/a,0,0,4/19/24,No,Ocean
-77.53724944,34.43012947,Surf City,Beach Access #14,500 North Shore Drive,Beach,0,https://www.surfcitync.gov/2413/Beach-Wheelchairs,,1,1,Portable Restroom,,,Pender,1,Wilmington Regional Office,1,Field Value,0,0,0,,0,,Municipality,83,260.264438,138,0,13,Onsite Parking,Neighborhood.png,0,Surf City,More parking in the vicinity at 423 Wilmington Ave,1,https://www.surfcitync.gov/2425/Beach-Parking,1,0,8/11/21,No,Ocean
-77.41220794,34.49663292,North Topsail Beach,"Town Park Lot ""N""",465 New River Inlet Rd,Shoreline,0,https://www.ntbnc.org/_files/ugd/e4899e_ed33ab4a6e3447c6b025bdf7a4ad346e.pdf,,1,1,"Soundside access. Gazebo, Basketball County, Playground, Tennis Courts, Hiking Trails, Canoe Launch.",,,Onslow,1,Wilmington Regional Office,0,Field Value,0,0,0,,1,,Municipality,226,179.420159,303,0,43,Onsite Parking,Neighborhood.png,1,North Topsail Beach,,1,https://www.northtopsailbeachnc.gov/beach-accesses,1,0,1/25/24,No,Estuarine
-75.59665205,35.90962831,Nags Head,Jennette's Pier Bathhouse Ocean Access,At intersection of S. Virginia Dare Trail and S. Old Oregon Inlet Road,Beach,1,http://nagsheadnc.gov/309/Public-Beach-Accesses,1,1,0,Beach mat at this site. Accessible to wheelchairs/strollers for beach viewing.,,,Dare,1,Elizabeth City Regional Office,1,Field Value,1,1,1,8,0,NC Aquariums,Municipality,1204,506.17622,357,1,201,Both Parking Options,ecity_nh_jenettespierbathhouse_170.JPG,0,Nags Head,,0,n/a,1,1,3/6/18,,Ocean
-76.78185674,34.69718945,Atlantic Beach,DoubleTree West,100 Salter Path Road,Beach,0,http://atlanticbeach-nc.com/departments/fire-department/beach-wheelchair-program/,,1,1,,7773,2018-19,Carteret,1,Morehead City Regional Office,1,Field Value,0,1,0,0,0,Atlantic Beach,Municipality,145,769.118654,500,0,0,No Parking,PK22.png,0,Atlantic Beach,,,n/a,0,0,3/27/20,No,Ocean
-76.71110054,34.71847489,Morehead City,Sugar Loaf,Sugar Loaf Island,Shoreline,0,n/a,,0,1,Accessable via boat only,BA03-007,2002-2003,Carteret,1,MHC,0,Field Value,0,0,0,0,0,Morehead City,Municipality,,607.783512,740,1,0,No Parking,,0,Morehead City,,,n/a,1,0,3/31/21 13:49,No,Estuarine
-75.647386,35.97723,Nags Head,Nags Head Woods Family Area,425 Health Center Drive,Shoreline,0,http://nagsheadnc.gov/309/Public-Beach-Accesses,,1,0,hiking trail from family center to sound - picnic pavilion - grills - play equipment,,,Dare,0,Elizabeth City Regional Office,0,Field Value,0,0,0,1,0,The Nature Conservancy / Town of Nags Head,Municipality,1063,3355.621918,301,0,22,Onsite Parking,ecity_nh_nagsheadwoods_191.png,1,Nags Head,,0,n/a,1,0,1/23/08,,Estuarine
-78.50621487,33.86882178,Sunset Beach,1st Street,E Main St & 1st St,Beach,0,https://www.sunsetbeachnc.gov/vertical/sites/%7BA2C1D077-15B6-49E5-B8FD-53D65FA0DC5D%7D/uploads/2022_Surf_Chair-Walker_Letter_and_Agreement.pdf,,1,1,,,,Brunswick,1,Wilmington Regional Office,1,Field Value,1,1,0,0,0,Sunset Beach,Municipality,107,210.089227,231,0,0,No Parking,SB19.png,0,Sunset Beach,,,n/a,0,0,8/11/21,No,Ocean
-77.57678977,34.40521144,Surf City,Beach Access #32,2000 S Shore Dr,Beach,0,https://www.surfcitync.gov/2413/Beach-Wheelchairs,,1,,,,,Pender,0,WILM,1,Field Value,0,0,0,,0,,Municipality,,490.491706,153,0,,No Parking,,0,Surf City,,,n/a,0,0,8/11/21,No,Ocean
-76.99503133,34.6695725,Emerald Isle,EI-42,Ocean Dr. and Beachview Rd.,Beach,1,https://www.emeraldisle-nc.org/170/Beach-Wheel-Chair-Program,,1,1,,,,Carteret,0,Morehead City Regional Office,1,Field Value,0,0,0,0,0,,Municipality,551,546.941198,520,1,0,No Parking,EI68.png,0,Emerald Isle,,,n/a,0,0,5/2/03,No,Ocean
-75.63631773,35.97969022,Nags Head,Bonnett Street,S. Virginia Dare Trail and Bonnett Street,Beach,1,http://nagsheadnc.gov/309/Public-Beach-Accesses,,1,1,Beach mat at this site. Accessible to wheelchairs/strollers for beach viewing. Volleyball Court.,,,Dare,0,Elizabeth City Regional Office,1,Field Value,1,1,1,3,0,Town of Nags Head,Municipality,1188,505.673139,305,1,64,Onsite Parking,ecity_nh_ebonnett_153.png,0,Nags Head,,0,n/a,1,1,4/11/19,,Ocean
-75.81486037,36.34191819,Currituck County,Whalehead community 5,Coral Street and Lighthouse Drive,Beach,0,n/a,,0,0,,,,Currituck,0,Elizabeth City Regional Office,1,Field Value,0,0,0,0,0,Currituck County,County,1075,1245.897564,429,0,0,No Parking,ecity_curr_coral_016.png,0,Currituck County,,,n/a,0,0,11/1/07,,Ocean
-78.08194709,33.90386634,Oak Island,Oak Island (Yaupon) Pier,705 Ocean Dr,Beach,,,1,0,0,,,,Brunswick,1,WILM,0,Field Value,1,0,1,3,0,Oak Island,Municipality,,295.57349,358,1,35,Onsite Parking,,0,Oak Island,Additional parking one block west on Ocean Dr.,,n/a,1,,21:08.8,,Ocean
-76.8877217,36.37999002,Hertford County,Tunis Access Area,129 River Road,Shoreline,0,n/a,,0,0,boat ramp and boat trailer parking,,,Hertford,0,Washington Regional Office,0,Field Value,0,0,0,,0,NCWRC,STATE-NCWRC,1236,14607.08342,702,0,5,Onsite Parking,wash_hertf_tunis_009.png,0,Hertford County,Unmarked Parking,0,n/a,0,0,2/6/14,No,Estuarine
-77.04833,35.05944,New Bern,Creekside Park,Creekside Park,Shoreline,0,n/a,,0,1,Playground,Multiple,Multiple,Craven,1,Morehead City Regional Office,0,Field Value,1,0,1,2,1,New Bern,County,1002,14957.89067,556,1,30,Onsite Parking,cravenco1creekside.png,1,New Bern,,0,n/a,1,0,1/4/08,No,Estuarine
-75.69076064,36.06745174,Kitty Hawk,East Kitty Hawk Road,East Kitty Hawk Rd and NC 12,Beach,1,n/a,,0,0,,,,Dare,1,Elizabeth City Regional Office,1,Field Value,0,0,0,,0,Town of Kitty Hawk,Municipality,1177,437.434906,236,1,,No Parking,ecity_kh_ekittyhawk_142.png,0,Kitty Hawk,,,n/a,0,0,12/5/13,,Ocean
-78.50554529,33.86896741,Sunset Beach,2nd Street,E Mains St & 2nd Street,Beach,0,https://www.sunsetbeachnc.gov/vertical/sites/%7BA2C1D077-15B6-49E5-B8FD-53D65FA0DC5D%7D/uploads/2022_Surf_Chair-Walker_Letter_and_Agreement.pdf,,1,1,,,,Brunswick,0,Wilmington Regional Office,1,Field Value,0,0,0,0,0,Sunset Beach,Municipality,108,210.017295,233,0,0,On-Street Parking,SB18.png,0,Sunset Beach,,,n/a,0,0,8/11/21,,Ocean
-78.13553363,33.91271726,Oak Island,26th Place East,26th Pl E & E Beach Dr,Beach,0,https://oakisland.recdesk.com/Community/Page?pageId=8056,0,1,0,Doggie Box,,,Brunswick,0,Wilmington Regional Office,1,Field Value,0,0,0,,0,Oak Island,Municipality,182,386.112305,661,0,,On-Street Parking,Local.png,0,Oak Island,,0,n/a,0,0,21:08.8,No,Ocean
-77.65327246,34.3500286,Topsail Beach,South End,,,0,,0,0,0,,,,Pender,0,WARO,0,Field Value,0,0,0,2,0,Topsail Beach,Municipality,,,,0,27,Onsite Parking,,0,Topsail Beach,Paid Parking,1,https://topsailbeachnc.gov/About-Topsail-Beach/News/ID/54/FAQs-for-the-%E2%80%9CSurfCAST-by-Otto-Connect%E2%80%9D-mobile-app-for-Topsail-Beach-parking,1,0,40:28.2,No,Both
-76.80561264,34.69599674,Pine Knoll Shores,Memorial Park,201 Salter Path Road,Beach,1,The town has two ADA-compliant beach-capable wheelchairs. Chairs are located at the Fire Station 314 Salter Path Road. Phone: (252) 247-2268,,1,1,,,,Carteret,0,Morehead City Regional Office,1,Field Value,0,1,1,2,0,Pine Knoll Shores,Municipality,143,2534.753034,750,1,40,Onsite Parking,PK24.png,1,Pine Knoll Shores,,1,https://www.townofpks.com/beaches,1,1,3/10/21,No,Ocean
-76.38444061,35.86208301,Washington County,Creswell Boating Access Area,321 Spruill Bridge Road,Shoreline,0,n/a,,0,0,Boat ramp and boat trailer parking,,,Washington,0,Washington Regional Office,0,Field Value,0,0,0,0,0,NCWRC,STATE-NCWRC,1252,37167.33135,653,0,5,Onsite Parking,wash_wash_creswell_025.png,0,Washington County,Unmarked parking,0,n/a,0,0,4/2/14,No,Estuarine
-75.63426811,35.97609769,Nags Head,Bladen Street,S. Virginia Dare Trail and Bladen Street,Beach,1,http://nagsheadnc.gov/309/Public-Beach-Accesses,,1,1,Accessible to wheelchairs/strollers for beach viewing.,,,Dare,0,Elizabeth City Regional Office,1,Field Value,0,1,1,1,0,Town of Nags Head,Municipality,1190,649.99837,311,1,10,Onsite Parking,ecity_nh_bladen_155.png,0,Nags Head,,0,n/a,0,1,3/6/18,E,Ocean
-77.89516011,34.02574484,Carolina Beach,Spartanburg Avenue,CAROLINA BCH AVE SOUTH AND SPARTANBURG AVE,Beach,0,https://www.carolinabeach.org/government/departments/parks-recreation/beach-wheelchairs,0,1,0,,,,New Hanover,0,Wilmington Regional Office,1,Field Value,0,1,0,,0,Carolina Beach,Municipality,306,537.896371,369,1,,On-Street Parking,Local.png,0,Carolina Beach,"Parking available nearby, or in the vicinity",1,https://www.carolinabeach.org/visitors/parking,0,0,4/22/03,No,Ocean
-77.64058016,34.35583327,Topsail Beach,Smith Ave (O-15),Anderson and Smith,Beach,0,https://topsailbeachnc.gov/Departments/Police/Beach-Wheelchair,,1,1,,,,Pender,1,Wilmington Regional Office,1,Field Value,0,0,0,,0,Topsail Beach,Municipality,66,513.483318,886,0,6,Both Parking Options,Neighborhood.png,0,Topsail Beach,,0,n/a,0,0,5/28/03,,Ocean
-77.51129072,34.44536375,Surf City,Beach Access #1,2100 North Shore Drive,Beach,0,https://www.surfcitync.gov/2413/Beach-Wheelchairs,,1,1,Access point for beach wheelchairs.,,,Onslow,1,Wilmington Regional Office,0,Field Value,0,0,0,0,0,Surf City,Municipality,72,347.461005,127,0,6,On-Street Parking,Local.png,0,Surf City,18 spaces at 2107 N New River Dr,1,https://www.surfcitync.gov/2425/Beach-Parking,0,0,20:53.1,No,Ocean
-75.68167846,36.05393507,Kill Devil Hills,Arch Street Ocean Access,Arch Street and North Virginia Dare Trail,Beach,0,https://www.kdhnc.com/257/Ocean-Rescue-Division,,1,1,,,,Dare,0,Elizabeth City Regional Office,0,Field Value,0,0,0,0,0,Town of Kill Devil Hills,Municipality,1136,461.186323,710,0,0,No Parking,ecity_kdh_earch_094.png,0,Kill Devil Hills,,,n/a,0,0,12/5/07,E,Ocean
-78.25635773,33.91473525,Holden Beach,PW100,220 Ocean Blvd East,Beach,1,n/a,,0,1,,,,Brunswick,0,Wilmington Regional Office,1,Field Value,0,0,0,2,0,,Municipality,507,707.444907,838,0,15,Onsite Parking,Neighborhood.png,0,Holden Beach,,0,n/a,0,0,4/19/24,No,Ocean
-77.78960594,34.21384136,Wrightsville Beach,17,East Greensboro St,Beach,0,https://www.townofwrightsvillebeach.com/321/Accessibility,,1,1,,,,New Hanover,0,WILM,0,Field Value,0,0,0,0,0,Wrightsville Beach,Municipality,24,175.090751,21,0,0,On-Street Parking,WB31.png,0,Wrightsville Beach,,,n/a,0,0,57:23.1,,Ocean
-76.96284009,34.67526457,Emerald Isle,Ocean Dr,Eastern Ocean Dr,Beach,0,https://www.emeraldisle-nc.org/170/Beach-Wheel-Chair-Program,,1,1,,,,Carteret,0,MHC,1,Field Value,0,0,0,0,0,Emerald Isle,Municipality,,558.866079,518,0,0,No Parking,,0,Emerald Isle,,,n/a,0,0,2/16/21 14:01,No,Ocean
-75.83639257,36.39001341,Currituck Banks Reserve,Currituck Banks Reserve,North of Corolla off N.C. 12,Shoreline,,n/a,,0,1,,n/a,2020-21,Currituck,1,Elizabeth City Regional Office,,Field Value,,,,,0,Division of Coastal Management,NCNERR,,1641.162458,485,,,,,,Currituck Banks Reserve,,0,n/a,1,0,,,Estuarine
-78.13935184,33.91315061,Oak Island,22nd Place East,22nd Pl E &  E Beach Dr,Beach,0,https://oakisland.recdesk.com/Community/Page?pageId=8056,0,1,0,Doggie Box,,,Brunswick,0,Wilmington Regional Office,0,Field Value,0,0,0,,0,Oak Island,Municipality,184,783.490796,661,0,,On-Street Parking,Local.png,0,Oak Island,Parking across the street,0,n/a,0,0,21:08.8,No,Ocean
-77.90450917,34.0020792,Kure Beach,Atlantic Avenue North/Beach Access #322,318 Atlantic Avenue,Beach,0,https://www.townofkurebeach.org/beach-wheelchairs,,1,1,,,,New Hanover,0,Wilmington Regional Office,1,Field Value,0,0,0,0,0,,Municipality,398,313.766272,77,0,0,No Parking,Local.png,0,Kure Beach,,,n/a,0,0,12/10/24,,Ocean
-76.66437908,36.13941982,Chowan County,Bennetts Millpond,2100 Rocky Hock Road,Shoreline,0,n/a,,0,0,Boardwalk - picnic pavilion - walking trail,,,Chowan,0,Elizabeth City Regional Office,0,Field Value,0,0,0,,1,Chowan County,County,1068,31552.50143,583,0,4,Onsite Parking,ecity_chow_bennettsmillpond_007.png,1,Chowan County,unmarked parking,0,n/a,0,0,11/20/08,,Estuarine
-78.51151857,33.88237814,Sunset Beach,Sunset Beach Boating Access & Fishing Pier,101 Sunset Boulevard N,Shoreline,0,,0,0,,,974,2007,Brunswick,1,WILM,0,Field Value,0,0,0,1,1,Sunset Beach,Municipality,,5190.154274,162,0,11,Onsite Parking,,0,Sunset Beach,"Canoes, kayaks and other non-trailered vehicles mu",0,,0,0,28:19.8,No,Estuarine
-77.11827184,34.68679762,Swansboro,Town Dinghy Dock (Public Day Dock),Main Street and Front Street,Shoreline,0,n/a,,0,1,River Access,,,Onslow,1,Morehead City Regional Office,1,Field Value,0,1,1,,0,Swansboro,Municipality,605,215.42542,881,1,8,Both Parking Options,OD259.png,0,Swansboro,,0,n/a,0,0,6/7/94,No,Estuarine
-76.74062463,34.6983166,Atlantic Beach,The Bathhouse,West Drive and Atlantic Blvd.,Beach,1,http://atlanticbeach-nc.com/departments/fire-department/beach-wheelchair-program/,,1,1,"The Bathhouse facility is immediately west of the ""Circle"", which is located at the base of the Atlantic Beach Causeway continuing toward the Atlantic Ocean.",,,Carteret,1,Morehead City Regional Office,1,Field Value,1,1,1,1,0,Atlantic Beach,Municipality,351,358.737155,514,1,64,Onsite Parking,AB16.png,1,Atlantic Beach,,1,http://atlanticbeach-nc.com/departments/police-department/parking/,1,1,2/16/21,No,Ocean
-75.92242813,35.12565901,Ocracoke,4352 Irvin Garrish Hwy,Ocracoke Campground,Beach,0,n/a,,0,0,Off Road Ramp #68 -  ORV Permit Required from the National Park Service,n/a,n/a,Hyde,0,Morehead City Regional Office,1,Field Value,0,0,0,1,0,NPS,Federal,,11377.55702,762,0,46,Onsite Parking,,0,Ocracoke,,0,n/a,1,0,3/7/18,Yes,Ocean
-78.2138632,33.91384681,Oak Island,57th Place West,57th W Beach Dr,Beach,0,https://oakisland.recdesk.com/Community/Page?pageId=8056,1,1,0,,,,Brunswick,0,Wilmington Regional Office,1,Field Value,1,1,1,2,0,Oak Island,Municipality,211,799.104071,699,1,10,Onsite Parking,Neighborhood.png,0,Oak Island,,0,n/a,0,0,21:08.8,No,Ocean
-78.10906862,33.92072123,Oak Island,Malcolm Register Park,"409 NE 52nd St,",Shoreline,0,https://oakisland.recdesk.com/Community/Page?pageId=8056,0,1,1,"Park has a nature trail, nature center, floating dock, fishing tee, picnic shelter and butterfly garden.",,,Brunswick,1,Wilmington Regional Office,0,Field Value,0,0,0,3,0,Oak Island,Municipality,591,4240.241456,627,0,,On-Street Parking,waterfront.png,1,Oak Island,,0,n/a,0,0,21:08.8,No,Estuarine
-78.06605184,33.90044205,Caswell Beach,Joe O'Brien Way,829 Caswell Beach Rd,Beach,0,,,,1,,S07003,,Brunswick,1,WILM,1,Field Value,1,1,1,0,0,Caswell Beach,Municipality,,1489.969391,865,1,0,No Parking,,0,Caswell Beach,Golf Cart/Bike Parking Across the Street,,n/a,0,0,7/11/22 17:26,No,Ocean
-77.08441973,36.44644386,Murfreesboro,River Street Access,"Parkside Drive, north of River Street",Shoreline,0,n/a,,0,1,Boardwalk,,,Hertford,1,Washington Regional Office,0,Field Value,0,0,0,,0,Town of Murfreesboro,Municipality,1238,1063.939313,792,0,2,Onsite Parking,wash_murf_river_011.png,0,Murfreesboro,,0,n/a,0,0,2/6/14,No,Estuarine
-75.96322524,36.53887541,Currituck County,Charles Kuralt Trail Overlook,Marsh Causeway,Shoreline,0,n/a,,0,0,Overlook,,,Currituck,0,Elizabeth City Regional Office,0,Field Value,0,0,0,1,0,USFWS,Federal,1088,9022.952463,466,0,7,Onsite Parking,ecity_curr_charleskuraltoverlook_029.png,0,Currituck County,,0,n/a,0,0,4/1/09,,Estuarine
-77.35334816,34.5225213,North Topsail Beach,Dolphin Shores (NTB BA-45),19 Porpoise Place Rd,Beach,0,https://www.ntbnc.org/_files/ugd/e4899e_ed33ab4a6e3447c6b025bdf7a4ad346e.pdf,,1,1,,,,Onslow,0,Wilmington Regional Office,1,Field Value,1,1,0,0,0,North Topsail Beach,Municipality,215,3495.019454,272,0,0,No Parking,Neighborhood.png,0,North Topsail Beach,,,n/a,0,0,1/25/24,No,Ocean
-76.94654191,34.67751783,Emerald Isle,EI-64,Ocean Dr. and 21st St.,Beach,0,https://www.emeraldisle-nc.org/170/Beach-Wheel-Chair-Program,,1,1,,,,Carteret,0,Morehead City Regional Office,0,Field Value,0,0,0,0,0,,Municipality,439,538.410207,109,0,0,No Parking,EI47.png,0,Emerald Isle,,,n/a,0,0,5/2/03,No,Ocean
-77.03506701,35.10347433,New Bern,Union Street Park,East Front Street and South Front Street,Shoreline,0,n/a,,0,1,"Boat Launch, Playground, Gazebo",,,Craven,1,Morehead City Regional Office,0,Field Value,0,0,1,,0,New Bern,Municipality,607,716.351882,908,1,44,Onsite Parking,waterfront.png,1,New Bern,,0,n/a,1,0,8/13/21,No,Estuarine
-76.75047983,35.86786189,Plymouth,Town Hall Dock,behind Town Hall at 124 East Water Street,Shoreline,0,n/a,,0,0,pier with boat slips,,,Washington,1,Washington Regional Office,0,Field Value,0,0,0,,0,Town of Plymouth,Municipality,0,38.120689,831,0,20,Onsite Parking,wash_plym_townhalldock_030.JPG,0,Plymouth,Parking spaces 250 feet east,0,n/a,0,0,3/9/16,No,Estuarine
-76.94012986,35.98443644,Windsor,Elm Street Campground and Boating Access,Southern terminus of Elm Street,Shoreline,0,n/a,,0,1,boardwalk with fishing platforms -  picnic pavilion - laundry facilities - camping area and treehouses available by reservation,6279,2014-15,Bertie,1,Washington Regional Office,0,Field Value,0,0,0,2,1,Town of Windsor,Municipality,,2728.454741,672,0,20,Onsite Parking,,1,Windsor,Boat ramp and boat trailer parking,0,n/a,1,1,4/11/19,No,Estuarine
-76.942416,35.993145,Windsor,Cashie Memorial Park,507 South King Street,Shoreline,1,n/a,,0,0,Pier - benches - gazebo,,,Bertie,0,Washington Regional Office,0,Field Value,0,0,0,,1,Town of Windsor,Municipality,1230,961.989656,672,0,10,Onsite Parking,wash_windsor_cashiememorial_028.png,1,Windsor,,0,n/a,0,0,1/9/14,No,Estuarine
-78.40237974,33.8958488,Ocean Isle Beach,391 E. First Street Access,391 E. First Street,Beach,0,https://www.oibgov.com/pview.aspx?id=20773&catid=0,,1,1,,,,Brunswick,0,WILM,1,Field Value,0,0,0,,0,,Municipality,367,257.697007,555,0,,No Parking,OC53.png,0,Ocean Isle Beach,,,n/a,0,0,8/11/21 10:19,No,Ocean
-78.41900147,33.89183342,Ocean Isle Beach,Leland Access,E First St & Leland St,Beach,1,https://www.oibgov.com/pview.aspx?id=20773&catid=0,,1,1,,,,Brunswick,1,WILM,1,Field Value,0,0,0,2,0,,Municipality,372,1098.909707,566,0,25,Both Parking Options,OC58.png,0,Ocean Isle Beach,Parking on Leland St,0,n/a,0,0,8/11/21 10:19,No,Ocean
-77.90731947,33.99547177,Kure Beach,I Avenue (Beach Access #227),227 Fort Fisher Blvd. S.,Beach,1,https://www.townofkurebeach.org/beach-wheelchairs,,1,1,,,,New Hanover,1,Wilmington Regional Office,1,Field Value,0,1,1,2,0,,Municipality,404,405.156557,81,1,16,Both Parking Options,Neighborhood.png,0,Kure Beach,Addtnl 22 spaces I Ave (west side),1,https://www.townofkurebeach.org/parking,0,0,12/10/24,No,Ocean
